age,income,employment_years,debt,loan_amount,credit_history_years,num_loans,late_payments,credit_utilization,savings,employment_status,payment_history,creditworthy
22,49051.0,3.1,27769.0,15734.0,5.4,3,1,0.411,12674.0,Employed,Excellent,0
23,64228.0,3.4,40206.0,11823.0,1.5,5,1,0.258,8619.0,Unemployed,Excellent,0
32,82671.0,8.9,17211.0,38864.0,10.4,0,1,0.393,9842.0,Employed,Excellent,1
46,80086.0,2.0,10020.0,17057.0,5.3,3,1,0.325,20744.0,Employed,Good,1
23,55258.0,7.4,35718.0,22491.0,9.6,0,1,0.422,17440.0,,Excellent,1
65,18000.0,9.0,6795.0,1000.0,10.7,6,1,0.866,20397.0,Employed,Average,0
41,66367.0,5.6,29014.0,31539.0,8.1,3,1,0.454,19095.0,Employed,Excellent,1
32,18000.0,10.0,7484.0,10271.0,16.6,2,2,0.082,11302.0,Employed,Average,0
44,87339.0,4.8,16910.0,54620.0,0.5,5,2,0.138,3363.0,Employed,Average,0
56,58728.0,5.1,7929.0,32003.0,3.7,7,1,0.158,10587.0,Employed,Excellent,1
35,76993.0,2.1,55004.0,37698.0,6.0,2,2,0.421,11502.0,Employed,Average,0
23,35154.0,10.1,23437.0,8147.0,16.0,5,4,0.223,8011.0,Employed,Poor,0
23,20845.0,2.9,9224.0,12082.0,14.2,5,2,0.373,12794.0,Employed,Good,0
59,60737.0,7.4,14316.0,32038.0,12.2,3,1,0.572,17078.0,Self-employed,Good,0
26,54261.0,5.7,8568.0,20329.0,3.8,6,0,0.259,2735.0,Employed,Good,1
49,44186.0,1.8,13770.0,11837.0,4.3,1,3,0.391,24293.0,Employed,Good,1
38,56863.0,3.6,17888.0,4958.0,3.7,7,1,0.154,51963.0,Employed,Poor,0
55,115884.0,11.5,5100.0,39312.0,3.9,3,1,0.152,10465.0,Employed,Good,1
23,73360.0,6.8,45813.0,36893.0,13.0,0,1,0.126,49043.0,Employed,Average,1
61,78089.0,2.0,57907.0,18517.0,6.0,7,0,0.653,36651.0,Employed,Good,1
52,73567.0,7.2,23447.0,21822.0,6.6,6,0,0.429,46253.0,Employed,Good,1
41,87548.0,5.4,25187.0,31664.0,10.1,6,1,0.591,62777.0,Self-employed,Good,1
30,50818.0,19.8,10435.0,2028.0,0.5,1,2,0.659,25333.0,Employed,Average,0
64,18000.0,7.1,3087.0,15278.0,7.2,6,3,0.544,16225.0,Employed,Good,0
34,50851.0,4.5,14030.0,13248.0,2.6,5,2,0.731,11897.0,Employed,Good,1
43,72858.0,11.7,30278.0,13757.0,5.8,7,1,0.364,40272.0,Employed,Poor,0
38,33664.0,0.0,8710.0,2950.0,4.7,2,1,0.38,21622.0,Employed,Good,1
31,51120.0,6.4,23047.0,30225.0,4.4,7,3,0.339,41085.0,Employed,Average,0
39,39781.0,14.0,23752.0,16359.0,7.9,5,1,0.406,20379.0,Unemployed,Excellent,0
27,88045.0,5.5,13731.0,8326.0,7.9,2,3,0.261,77463.0,Employed,Average,1
21,71488.0,0.0,7926.0,9317.0,6.1,1,1,0.358,43467.0,Employed,Good,1
34,69334.0,4.4,8594.0,26382.0,8.5,7,2,0.683,35845.0,Self-employed,Excellent,1
26,68675.0,11.8,13679.0,9314.0,3.5,5,2,0.752,53810.0,Self-employed,Excellent,1
39,54181.0,7.5,21912.0,27557.0,9.7,0,1,0.195,42366.0,Employed,Good,1
59,59346.0,2.6,41259.0,5824.0,6.2,1,2,0.16,34433.0,Employed,Average,0
28,28926.0,3.3,17428.0,15039.0,5.1,6,1,0.822,25198.0,Employed,Good,0
21,18000.0,3.8,11516.0,4566.0,3.8,1,0,0.384,1182.0,Employed,Good,0
25,58302.0,7.4,17324.0,22077.0,6.0,1,1,0.126,49868.0,Employed,Good,1
43,62128.0,11.4,8930.0,12973.0,14.5,4,0,0.5,52533.0,Employed,Poor,1
33,81604.0,10.2,17326.0,5930.0,6.7,6,2,0.315,52647.0,Unemployed,Excellent,1
43,89569.0,7.8,24113.0,8325.0,2.4,2,1,0.181,17145.0,Employed,Good,1
22,89540.0,0.7,59373.0,10710.0,10.7,5,2,0.428,23560.0,Self-employed,Poor,0
35,33043.0,0.7,11270.0,6296.0,5.1,5,0,0.396,5381.0,Employed,Good,1
39,47250.0,8.1,16869.0,33225.0,8.1,4,2,0.438,11022.0,Employed,Poor,0
40,65567.0,0.6,11884.0,11914.0,4.6,5,2,0.32,36021.0,Self-employed,Good,1
45,110702.0,5.1,13856.0,23956.0,12.1,1,2,0.672,81370.0,Employed,Average,1
56,87562.0,7.2,57062.0,10632.0,4.6,4,2,0.587,57453.0,Employed,Average,0
42,79627.0,1.4,4532.0,45113.0,12.6,0,0,0.443,32297.0,Employed,Excellent,1
58,46469.0,1.9,6867.0,34018.0,2.8,5,1,0.444,41838.0,Employed,Good,0
44,35570.0,5.6,12247.0,21412.0,5.8,6,1,0.443,29627.0,Self-employed,Good,1
32,72356.0,8.0,41885.0,31372.0,12.6,6,3,0.474,38454.0,Employed,Excellent,1
31,30785.0,10.2,9928.0,21234.0,7.7,0,0,0.341,9540.0,,Good,0
35,49754.0,8.4,19656.0,13659.0,16.1,7,1,0.537,29940.0,Employed,Average,0
47,52475.0,6.3,20989.0,28317.0,5.9,3,3,0.526,21064.0,Self-employed,Excellent,1
31,90044.0,3.0,13315.0,47192.0,8.0,0,2,0.279,9081.0,Employed,Good,1
62,47197.0,1.7,30222.0,1000.0,14.6,4,2,0.593,22547.0,Employed,Excellent,1
42,18000.0,4.0,500.0,5556.0,0.9,4,0,0.318,9399.0,Self-employed,Excellent,1
59,66098.0,7.6,500.0,9888.0,0.5,3,0,0.195,28221.0,Employed,Good,1
51,39622.0,7.3,18548.0,7619.0,3.8,5,2,0.759,34588.0,Employed,Excellent,1
36,55938.0,0.0,8256.0,33101.0,10.3,4,0,0.339,48522.0,Self-employed,Good,1
31,53092.0,2.9,500.0,7911.0,0.6,1,4,0.51,28346.0,Employed,,1
54,48979.0,10.8,28605.0,18204.0,9.4,4,0,0.648,4962.0,Employed,Poor,0
35,72387.0,6.3,35003.0,53195.0,9.1,2,1,0.276,7174.0,Employed,Average,0
32,21277.0,0.3,3791.0,1714.0,15.1,0,2,0.323,11750.0,Self-employed,Excellent,1
62,43626.0,15.4,18786.0,7705.0,11.2,2,1,0.479,29235.0,Employed,Excellent,1
42,70049.0,5.9,41856.0,26792.0,8.5,7,2,0.46,25845.0,Employed,Good,0
23,41490.0,7.5,,26684.0,12.4,4,0,0.235,0.0,Employed,Excellent,1
43,19606.0,7.6,1408.0,4596.0,9.2,2,4,0.429,7575.0,Employed,Average,1
41,69708.0,4.5,33041.0,13118.0,5.2,2,2,0.652,22305.0,Employed,Good,0
59,79708.0,3.1,34042.0,30249.0,2.4,6,2,0.484,42651.0,Self-employed,Good,0
53,54010.0,14.5,35587.0,28342.0,4.7,5,1,0.379,16346.0,Self-employed,Average,0
29,18000.0,10.0,11646.0,8087.0,6.8,6,0,0.201,7097.0,Self-employed,Average,0
27,70531.0,9.3,2830.0,22266.0,7.7,4,1,0.668,33949.0,Self-employed,Good,1
48,18482.0,8.3,12192.0,16673.0,,7,0,0.638,7848.0,Employed,Good,0
23,61794.0,2.0,28956.0,11012.0,6.1,5,2,0.841,10600.0,Employed,Good,0
35,35476.0,11.1,5138.0,1000.0,7.1,3,1,0.558,1473.0,Employed,Good,0
27,29484.0,2.6,15132.0,7551.0,9.2,2,1,0.347,13645.0,Employed,Excellent,1
21,45278.0,7.1,6138.0,4550.0,13.5,0,0,0.304,32274.0,Employed,Good,1
62,50967.0,0.0,34957.0,6772.0,7.7,6,6,0.056,11029.0,Employed,Good,0
25,40827.0,0.0,17724.0,15327.0,3.4,7,2,0.307,3406.0,Self-employed,Excellent,0
21,67951.0,7.3,25592.0,26425.0,0.5,5,1,0.66,36199.0,Employed,Good,1
62,45186.0,2.8,22963.0,19414.0,9.7,3,2,0.316,27185.0,Employed,Average,0
29,76564.0,0.0,55432.0,23054.0,3.5,1,1,0.55,62698.0,Unemployed,Good,0
57,61186.0,8.2,12012.0,25967.0,10.5,5,2,0.351,39551.0,Employed,Poor,0
22,39654.0,14.5,14679.0,15073.0,12.6,1,3,0.632,6476.0,Employed,Good,0
27,35949.0,11.6,11710.0,19745.0,0.8,4,2,0.271,31749.0,Employed,Poor,0
25,18755.0,5.0,500.0,5176.0,9.2,2,1,0.631,13902.0,Employed,Excellent,1
52,61396.0,6.0,16761.0,27105.0,12.2,6,2,0.571,23813.0,Employed,Good,0
48,47199.0,9.6,11734.0,18836.0,11.1,7,2,0.29,10597.0,Unemployed,Excellent,1
42,18000.0,10.5,4768.0,4462.0,0.5,1,1,0.27,7504.0,Self-employed,Excellent,0
31,43214.0,4.6,14558.0,4487.0,3.6,2,1,0.563,33751.0,Self-employed,Excellent,1
24,35177.0,6.1,21784.0,30264.0,1.9,7,2,0.722,12042.0,Self-employed,Good,0
46,89665.0,7.2,27623.0,46155.0,9.1,0,2,0.318,36163.0,Employed,Excellent,1
31,18000.0,8.2,4662.0,1000.0,8.7,4,0,0.579,14817.0,Unemployed,Excellent,0
47,23290.0,5.5,16131.0,2205.0,0.5,1,3,0.488,14967.0,Employed,Good,0
51,79419.0,5.5,1828.0,38944.0,5.8,3,2,0.286,7335.0,Employed,Average,0
59,84849.0,11.5,500.0,27270.0,10.2,0,3,0.891,3369.0,Unemployed,Good,1
43,38610.0,10.8,12312.0,21752.0,7.6,1,2,0.422,32920.0,Employed,Excellent,1
21,41094.0,7.9,18002.0,13808.0,7.6,3,2,0.725,25728.0,Employed,Excellent,1
33,68557.0,12.9,17513.0,4787.0,5.5,0,2,0.692,0.0,Self-employed,Average,1
59,18000.0,4.5,3652.0,3830.0,2.8,6,2,0.71,0.0,Employed,Average,0
44,18000.0,12.5,10574.0,8127.0,6.9,4,1,0.664,15166.0,Employed,Good,0
48,48824.0,8.2,10662.0,6080.0,7.2,3,1,0.121,23016.0,Employed,Good,1
41,89098.0,19.1,7009.0,38214.0,9.5,3,1,0.286,23075.0,Employed,Excellent,1
28,45414.0,1.2,13494.0,13341.0,9.8,6,0,0.14,20293.0,Employed,Good,1
61,57221.0,3.2,8515.0,18539.0,7.3,6,1,0.384,33767.0,Employed,Average,1
55,79943.0,7.7,19846.0,28716.0,11.4,0,0,0.379,6091.0,Employed,Average,0
65,101351.0,7.6,55474.0,14525.0,5.5,5,2,0.693,26961.0,Employed,Good,0
59,42309.0,13.8,21429.0,15236.0,1.2,3,2,0.544,36744.0,Employed,Average,0
34,54630.0,3.3,11840.0,29656.0,8.9,6,2,0.713,43401.0,Employed,Good,0
32,95085.0,9.6,30900.0,8877.0,7.5,6,1,0.277,25491.0,Employed,Average,1
32,21512.0,10.6,4426.0,6876.0,9.0,5,4,0.373,18739.0,Employed,Average,0
62,77607.0,8.8,51428.0,35463.0,1.9,5,0,0.19,36522.0,Employed,Average,0
46,32597.0,2.2,16184.0,15642.0,14.2,1,2,0.17,33486.0,Employed,Excellent,1
41,57254.0,11.6,5890.0,16769.0,9.8,6,2,0.435,50870.0,Self-employed,Good,1
64,49662.0,10.9,17695.0,26005.0,5.8,5,4,0.657,30847.0,Employed,Good,0
48,33924.0,8.4,7578.0,5184.0,3.3,2,2,0.473,2102.0,Employed,Good,1
61,33372.0,6.8,6400.0,5158.0,11.3,1,2,0.339,76.0,Employed,Good,1
65,61081.0,6.9,6395.0,23988.0,,4,3,0.429,28060.0,Employed,Average,0
24,76902.0,5.7,37567.0,34639.0,16.0,2,3,0.44,33249.0,Employed,Good,0
37,52146.0,8.6,24010.0,29972.0,4.5,5,2,0.301,26509.0,Employed,Good,0
54,56542.0,6.1,24096.0,8229.0,13.9,3,2,0.249,19868.0,Employed,Good,1
57,,2.6,48553.0,23322.0,6.3,1,2,0.074,50012.0,Employed,Good,0
27,33624.0,1.8,8483.0,21675.0,13.3,3,1,0.218,24242.0,Employed,Excellent,1
35,71273.0,3.0,51773.0,9801.0,4.1,6,2,0.63,15313.0,Unemployed,Excellent,0
45,73026.0,6.9,39793.0,30082.0,7.1,6,0,0.226,38175.0,Employed,Average,0
56,112280.0,5.9,67442.0,44583.0,10.2,2,0,0.393,76228.0,Employed,Excellent,1
26,46726.0,6.9,24096.0,10640.0,9.6,6,0,0.208,29411.0,Employed,Good,1
48,44922.0,8.0,7318.0,14847.0,11.4,0,0,0.208,40531.0,Employed,Good,1
34,71917.0,3.5,17202.0,11145.0,5.1,7,1,0.552,37467.0,Self-employed,Good,1
30,73020.0,11.9,23620.0,38950.0,,6,1,0.166,26827.0,Employed,Poor,0
44,43228.0,4.9,9784.0,1407.0,12.0,0,0,0.293,21923.0,Employed,Average,1
39,46130.0,4.3,12092.0,3498.0,4.2,5,0,0.166,16099.0,Employed,Excellent,1
49,66905.0,7.9,3057.0,6598.0,9.3,3,0,0.425,21317.0,Self-employed,Good,1
35,36793.0,0.0,500.0,1000.0,6.1,7,1,0.356,20818.0,Employed,Excellent,1
58,45968.0,2.8,38042.0,7922.0,7.8,1,2,0.563,24045.0,Employed,Average,0
24,56971.0,9.9,26861.0,18471.0,7.3,7,0,0.573,20555.0,Employed,Good,0
59,76911.0,0.0,36343.0,3841.0,3.8,6,2,0.747,30675.0,Employed,Excellent,1
22,41699.0,10.5,15922.0,5244.0,6.0,2,5,0.313,6304.0,Employed,Good,0
54,18000.0,12.0,7504.0,1255.0,7.6,3,2,0.483,2915.0,Employed,Good,1
36,18000.0,4.5,6627.0,3506.0,6.6,5,1,0.224,8867.0,Unemployed,Poor,0
38,27293.0,7.2,8372.0,1000.0,13.3,1,3,0.345,5988.0,Employed,Excellent,1
21,26110.0,10.5,15756.0,8517.0,11.0,7,1,0.224,25095.0,Employed,Poor,0
52,51599.0,4.1,14160.0,20624.0,8.2,1,2,0.434,49785.0,Unemployed,Excellent,1
28,28845.0,9.5,9990.0,9501.0,3.9,1,1,0.761,8658.0,Employed,Excellent,1
50,39539.0,3.3,21768.0,11089.0,3.7,4,0,0.479,26183.0,,Average,0
53,37970.0,4.1,29481.0,20424.0,14.9,3,1,0.523,39845.0,Employed,Good,0
59,45309.0,2.8,17624.0,13323.0,3.0,0,2,0.077,8986.0,,Average,0
52,84095.0,7.4,23558.0,4882.0,7.5,7,6,0.63,15731.0,Employed,Good,1
34,69563.0,10.6,20423.0,25076.0,8.4,1,0,0.192,12073.0,Employed,Good,0
54,55355.0,5.3,22117.0,25602.0,5.8,0,1,0.76,22198.0,Employed,Excellent,1
58,44857.0,0.9,30831.0,15852.0,3.0,4,2,0.319,21223.0,Employed,Poor,0
35,45469.0,1.7,13768.0,9685.0,3.9,7,1,0.437,20964.0,Self-employed,Average,0
26,62210.0,7.6,21347.0,28373.0,4.8,0,0,0.503,24589.0,Employed,Good,1
61,67852.0,13.4,16893.0,9280.0,4.2,3,3,0.638,18313.0,Employed,Average,0
27,35032.0,7.6,14184.0,23651.0,12.3,7,3,0.667,13903.0,Employed,Excellent,0
47,55803.0,4.5,9795.0,3821.0,7.0,7,1,0.324,4703.0,Employed,Average,1
31,18000.0,9.1,7618.0,1000.0,4.9,1,1,0.394,0.0,Self-employed,Good,0
26,59658.0,5.0,40850.0,7269.0,,4,2,0.346,14961.0,Employed,Average,1
55,71767.0,4.5,37388.0,17977.0,9.7,6,1,0.213,14763.0,Employed,Average,0
27,48838.0,2.2,15575.0,31768.0,5.6,5,4,0.689,1257.0,Employed,Good,0
51,94964.0,11.6,,49951.0,10.6,5,1,0.839,65921.0,Self-employed,Average,0
52,35613.0,0.0,19683.0,21764.0,1.9,6,1,0.621,10608.0,Employed,Average,0
23,59784.0,9.2,16669.0,17285.0,11.7,3,1,0.564,35468.0,Employed,Excellent,1
28,54212.0,4.1,25586.0,15178.0,7.0,0,4,0.141,47078.0,Employed,Average,0
56,52793.0,4.4,29826.0,11799.0,6.8,5,2,0.164,23377.0,Self-employed,Good,0
43,52485.0,12.8,31749.0,4876.0,4.2,5,0,0.483,7209.0,Self-employed,Average,0
26,57356.0,3.1,16608.0,34494.0,2.1,6,2,0.698,31773.0,Employed,Average,0
65,73655.0,3.3,22217.0,27230.0,0.5,7,1,0.242,8568.0,Employed,Excellent,1
32,85310.0,5.5,34414.0,25842.0,3.9,2,2,0.794,67354.0,Employed,Excellent,1
21,54950.0,7.7,6656.0,16477.0,9.4,7,2,0.184,30954.0,Employed,Excellent,1
62,72937.0,4.2,29632.0,39040.0,3.2,0,1,0.263,32915.0,Employed,Average,0
21,39561.0,0.0,19057.0,3703.0,0.8,7,3,0.598,11367.0,Employed,Average,0
45,71851.0,2.5,5824.0,37971.0,3.4,1,0,0.3,49698.0,Employed,Average,1
65,,11.1,19248.0,17817.0,5.5,5,2,0.102,32306.0,Employed,Average,1
47,78995.0,6.3,59776.0,43075.0,5.6,5,3,0.722,11134.0,Employed,Good,0
47,,7.8,40977.0,7339.0,6.5,5,0,0.041,65934.0,Employed,Good,1
38,52314.0,5.0,20909.0,7697.0,11.1,7,3,0.561,18436.0,Self-employed,Poor,0
26,18000.0,3.4,500.0,1000.0,12.0,4,0,0.478,16337.0,Employed,Excellent,1
46,42942.0,12.7,6976.0,20346.0,15.0,1,0,0.686,36781.0,Self-employed,Good,1
61,82101.0,5.2,9550.0,55349.0,0.5,4,0,0.78,20661.0,Self-employed,Good,0
25,67168.0,4.2,38878.0,27626.0,3.6,2,4,0.448,13781.0,Self-employed,Excellent,0
60,60476.0,10.4,23758.0,4836.0,,4,2,0.794,15812.0,Self-employed,Good,1
39,77191.0,3.1,21831.0,13641.0,5.2,3,3,0.304,49806.0,Self-employed,Good,1
45,65658.0,3.6,6308.0,26516.0,10.4,0,3,0.369,8495.0,Employed,Good,1
28,81790.0,6.0,46539.0,11338.0,7.8,5,0,0.579,25479.0,Employed,,1
48,75227.0,6.0,7826.0,24719.0,13.3,0,1,0.329,56232.0,Self-employed,Good,1
29,88477.0,7.0,53391.0,52241.0,11.2,2,0,0.467,0.0,Employed,Excellent,1
33,62894.0,14.4,24943.0,10976.0,11.2,4,1,0.445,7810.0,,Average,0
53,74916.0,7.3,43615.0,17827.0,5.4,7,2,0.383,48650.0,Employed,Good,0
23,48243.0,0.0,4006.0,3879.0,6.6,2,2,0.495,24946.0,Employed,Average,1
41,41768.0,7.3,5078.0,13980.0,5.8,2,0,0.73,19119.0,Employed,Good,1
47,92549.0,6.2,36214.0,45336.0,1.0,2,1,0.211,29382.0,Employed,Excellent,1
26,59757.0,6.2,32775.0,12948.0,12.9,4,2,0.501,35145.0,Employed,Average,0
34,72707.0,7.0,13639.0,15894.0,10.0,1,0,0.306,36752.0,Employed,Excellent,1
36,57722.0,5.9,19581.0,1806.0,5.6,4,2,0.683,30383.0,Employed,Good,1
50,42097.0,5.8,19318.0,5434.0,12.2,6,1,0.508,40415.0,Self-employed,Good,1
64,55242.0,8.5,6708.0,26316.0,4.5,0,1,0.77,12038.0,Self-employed,Average,0
58,86592.0,3.8,34415.0,33075.0,0.5,7,1,0.26,34654.0,Employed,Average,0
29,67215.0,2.2,6130.0,26714.0,11.0,4,2,0.147,57110.0,Employed,,1
21,18000.0,18.1,5882.0,4505.0,1.9,5,4,0.214,215.0,Self-employed,Average,0
23,50265.0,3.1,1590.0,9565.0,6.2,4,1,0.866,38113.0,Employed,Good,1
47,94210.0,6.4,36536.0,26569.0,7.8,7,2,0.459,49682.0,Employed,Average,0
28,50296.0,0.0,12823.0,5496.0,8.5,5,1,0.436,3780.0,Employed,Poor,0
31,18000.0,6.5,3452.0,9457.0,10.4,7,1,0.33,144.0,Self-employed,Good,1
59,96647.0,2.3,37672.0,12221.0,9.3,2,1,0.652,22211.0,Employed,Good,1
60,70013.0,4.2,47760.0,21138.0,9.2,1,0,0.224,54005.0,Employed,Average,1
58,53460.0,10.2,25258.0,7064.0,3.8,5,1,0.388,40375.0,Employed,Good,1
32,46829.0,7.9,28392.0,26207.0,8.2,1,1,0.491,21411.0,Unemployed,Average,0
48,78812.0,8.3,16293.0,11352.0,1.0,0,6,0.634,13358.0,Self-employed,Good,0
48,43076.0,0.0,10519.0,28816.0,13.2,1,1,0.465,21577.0,Employed,Poor,0
29,80262.0,13.3,8204.0,8910.0,1.4,2,2,0.702,27480.0,Unemployed,Excellent,1
45,66928.0,1.2,25907.0,37958.0,5.6,0,0,0.196,12543.0,Employed,Average,0
44,60383.0,12.1,29638.0,18786.0,1.7,5,0,0.308,12339.0,Self-employed,Good,0
38,58201.0,10.1,39131.0,8192.0,4.1,4,0,0.668,30313.0,Self-employed,Average,0
54,51151.0,8.3,19570.0,13614.0,7.1,1,1,0.392,25005.0,Self-employed,Poor,0
51,78004.0,2.6,41886.0,16245.0,4.9,2,2,0.63,42345.0,Employed,Average,0
44,35962.0,6.6,3941.0,22761.0,11.6,7,5,0.381,19796.0,Employed,Average,0
53,19318.0,4.1,4876.0,13429.0,7.9,7,3,0.472,10450.0,Employed,Excellent,0
55,68518.0,6.1,41641.0,8092.0,5.1,0,2,0.138,0.0,Employed,Excellent,1
46,68887.0,5.0,17583.0,11070.0,6.5,4,3,0.597,49115.0,Self-employed,Good,1
33,65565.0,0.0,2846.0,10630.0,11.9,2,2,0.477,41230.0,Employed,Good,1
55,63970.0,10.5,39277.0,15179.0,10.6,2,3,0.151,10282.0,Employed,Excellent,1
53,47948.0,5.7,32272.0,17974.0,2.4,4,2,0.386,38232.0,Employed,Average,0
65,72325.0,4.1,29277.0,15845.0,4.3,7,1,0.25,46568.0,Employed,Average,1
27,53998.0,3.8,11481.0,6511.0,8.9,4,1,0.81,15559.0,Employed,Excellent,1
39,44284.0,7.4,30530.0,29476.0,8.4,7,2,0.309,18570.0,Employed,Excellent,0
62,48138.0,2.4,9289.0,23170.0,2.8,6,1,0.1,34712.0,Employed,Good,1
44,99454.0,0.0,32947.0,48954.0,10.0,6,1,0.661,36199.0,Employed,Good,1
63,18000.0,7.6,3851.0,6270.0,3.4,6,3,0.584,4990.0,Employed,Average,0
21,65995.0,8.1,43074.0,41564.0,,6,1,0.342,40562.0,Unemployed,Good,0
22,18060.0,5.2,19132.0,3913.0,9.1,2,3,0.4,0.0,Employed,Excellent,0
56,52619.0,1.4,23663.0,14254.0,2.5,7,2,0.496,34987.0,Employed,Average,0
37,45460.0,6.4,508.0,6615.0,4.9,7,2,0.52,25326.0,Self-employed,Excellent,1
44,18000.0,0.1,10160.0,10654.0,4.8,4,3,0.346,6306.0,Employed,Good,0
40,63559.0,1.9,13230.0,18498.0,,5,0,0.476,41455.0,Employed,Good,1
39,46639.0,3.0,39377.0,19182.0,6.2,7,1,0.595,27187.0,Employed,Poor,0
63,18000.0,9.4,539.0,4073.0,2.4,1,0,0.125,0.0,Employed,Average,1
25,73470.0,4.5,9851.0,34455.0,1.4,0,1,0.182,57767.0,Employed,Excellent,1
55,86570.0,4.2,,33159.0,9.2,7,2,0.276,25116.0,Self-employed,Good,0
61,87783.0,13.8,30157.0,49048.0,8.1,4,1,0.2,14344.0,Employed,Excellent,1
50,62897.0,7.4,37085.0,8437.0,7.4,5,0,0.814,58881.0,Employed,Good,0
38,56013.0,7.4,8692.0,7973.0,8.1,4,2,0.169,56365.0,Self-employed,Good,1
28,84219.0,4.5,53737.0,46142.0,4.5,4,2,0.608,40302.0,Employed,,1
51,92012.0,3.6,1363.0,31347.0,7.7,0,2,0.137,53276.0,Employed,Average,1
42,79939.0,0.0,1054.0,32148.0,,2,0,0.253,8636.0,Self-employed,Excellent,1
27,34286.0,9.9,2640.0,18073.0,11.7,0,2,0.553,28168.0,Employed,Good,1
37,59430.0,7.8,14559.0,21661.0,5.8,3,2,0.678,10589.0,Employed,Average,0
64,64669.0,5.3,29063.0,35198.0,4.9,0,5,0.163,20350.0,Employed,Good,0
32,18000.0,5.5,577.0,5326.0,0.5,6,1,0.526,0.0,Self-employed,Good,0
29,65326.0,8.9,500.0,37364.0,11.3,2,2,0.089,47898.0,Self-employed,Average,1
51,105006.0,0.0,54306.0,21717.0,10.1,5,1,0.174,79969.0,Self-employed,Average,1
29,69079.0,3.6,11705.0,32921.0,4.8,0,0,0.606,63615.0,Employed,Good,1
62,87415.0,1.5,41848.0,47271.0,1.3,0,0,0.796,66098.0,Employed,Poor,0
59,59024.0,13.1,34407.0,13196.0,2.4,3,1,0.674,17897.0,Employed,Excellent,1
65,53389.0,9.5,7221.0,10368.0,8.8,6,3,0.664,4114.0,Self-employed,Excellent,1
62,63388.0,0.0,46403.0,16348.0,6.6,6,0,0.463,32890.0,Employed,Good,0
31,37052.0,0.0,8734.0,9584.0,9.8,4,2,0.311,12708.0,Employed,Excellent,1
30,33797.0,5.5,15367.0,6185.0,7.3,4,2,0.728,17739.0,Employed,Excellent,1
36,82859.0,4.1,5848.0,10714.0,10.9,5,1,0.48,31013.0,Employed,Excellent,1
42,85192.0,0.7,47571.0,53310.0,8.5,5,0,0.267,79000.0,Employed,Average,1
60,33196.0,13.8,13280.0,7496.0,10.3,5,0,0.144,15325.0,Unemployed,Good,1
54,76296.0,7.3,24377.0,31253.0,0.5,0,3,0.268,26379.0,,Average,0
49,53087.0,7.9,38705.0,22909.0,2.1,3,4,0.383,36686.0,Employed,Good,0
60,62476.0,3.2,14631.0,5255.0,5.5,6,1,0.329,36774.0,Employed,Good,1
50,65125.0,8.9,36048.0,5233.0,11.3,3,3,0.611,15283.0,Employed,Excellent,0
38,76876.0,4.5,49517.0,51509.0,14.5,1,0,0.17,45514.0,Employed,Excellent,1
39,56820.0,4.9,37622.0,29083.0,6.3,5,1,0.438,29975.0,Employed,Average,0
44,86024.0,8.4,52416.0,5813.0,4.6,2,2,0.07,19506.0,Employed,Excellent,1
24,61807.0,0.0,49560.0,32133.0,0.5,4,0,0.264,31593.0,Self-employed,Average,0
54,68732.0,12.4,6857.0,29978.0,10.5,4,3,0.742,55062.0,Employed,Average,0
50,36668.0,6.7,26626.0,3416.0,4.8,5,1,0.237,12780.0,Employed,Average,0
53,102490.0,11.1,59908.0,47252.0,18.8,7,3,0.544,41287.0,Employed,Good,1
45,65336.0,1.7,30574.0,24537.0,4.0,5,2,0.128,20315.0,Employed,Average,0
56,70686.0,2.3,18712.0,11883.0,15.4,7,0,0.264,37062.0,Employed,Excellent,1
63,19620.0,1.4,16609.0,8442.0,10.0,0,1,0.412,6692.0,Employed,Poor,0
46,36901.0,7.0,10199.0,9619.0,2.9,6,3,0.64,0.0,Employed,Excellent,1
40,82233.0,6.3,32510.0,18016.0,7.9,3,1,0.475,63458.0,Employed,Good,1
25,,4.1,27561.0,19548.0,10.1,5,1,0.45,42489.0,Unemployed,Poor,0
56,18000.0,1.9,5922.0,11948.0,6.1,0,0,0.189,0.0,Unemployed,Good,1
61,77842.0,0.9,44065.0,34787.0,10.4,4,0,0.39,50902.0,Self-employed,Average,0
52,43037.0,5.8,4258.0,28025.0,10.3,0,1,0.417,42922.0,Employed,Good,1
59,86049.0,4.1,40270.0,17221.0,9.4,5,0,0.366,75870.0,Employed,Average,1
59,53068.0,3.3,36574.0,32275.0,6.9,1,1,0.679,33836.0,Employed,Excellent,0
56,59504.0,12.2,17697.0,21599.0,2.3,1,2,0.2,12915.0,Employed,Good,1
43,80937.0,5.7,42585.0,19697.0,6.7,0,0,0.148,7663.0,Employed,Excellent,1
25,35255.0,11.1,10743.0,2166.0,7.7,2,0,0.414,13641.0,Unemployed,Excellent,1
21,33157.0,3.9,15581.0,18155.0,0.5,7,2,0.559,21534.0,Self-employed,Average,0
30,50677.0,7.0,42882.0,6766.0,7.7,7,1,0.482,18583.0,Employed,Average,0
40,73198.0,5.8,11395.0,33421.0,6.6,0,0,0.586,47446.0,Employed,Average,1
54,25721.0,0.0,15013.0,11219.0,1.8,7,2,0.733,22471.0,Self-employed,Average,0
41,18303.0,11.7,5816.0,5462.0,5.7,4,3,0.269,0.0,Self-employed,Average,0
